"created_at","text","favorite_count","retweet_count","retweet_like_ratio","retweet_x_like"
2021-07-12 08:22:43,"We wrote for @hackernoon on #BlockchainGaming and what else can be interesting in web3 games outside of the obvious upsides of play-to-earn.

Learn about the emotional side of ownership, decision making, and layer zero: you! 

https://t.co/zHMLnsy5nW",3,1,0.333333333333333,8
2021-07-11 23:17:30,"Loving this run of Dragonfolk mints in the last few days. 
Loving those sweet sweet gradients, scales, and platemails. 

<U+0001F432>Guild Half-Dragon Timewarp Wizard Acolyte of The Temple <U+0001F41F>

rarity score- <U+2728>92.80 for this mint<U+2728>, well-done anon! https://t.co/nKyFGTmF4l",5,0,0,6
2021-07-11 01:31:42,"Hey! We are speaking @EthCC <U+0001F4A1>

Check us out in the gaming section talking about building a DAO based RPG and what we are working on.

https://t.co/qZiQPuL7u6 https://t.co/hgWwyK8rQO",3,0,0,4
2021-07-10 22:55:22,"This could be the most Elfy Elf that ever Elfed. 
Well done to whoever just minted this!<U+0001F929><U+0001F308><U+2728>

#2532 Dawn Elf Ledgerscript Wizard Keeper of The Glade + Caltrops https://t.co/wbiiO2OzAX",5,0,0,6
2021-07-09 10:01:53,"<U+0001F5F3><U+FE0F><U+2705>Voting is now open for the next week to pick the winner of the Genesis Lore competition: out of the void.

https://t.co/XOm8DHkD8e",2,1,0.5,6
2021-07-08 22:44:49,"It's time to consider the Genesis of the world before we open the voting in the next few days.<U+0001F30D>
 Go mint a character if you want to vote, not too late!<U+2728>

https://t.co/GuRYn6oXra",2,1,0.5,6
2021-07-07 06:41:39,"Reading through all these submissions is golden. Very excited for where we can take this project when we get the voting/story engines/community feedback loops nice and tight and really tell a story together.",2,0,0,3
2021-07-05 00:18:40,"Congratulations to @_forager for winning our naming competition for the moons of Ethermore: Skein and Keccak.
We let the dice decide your character airdrop and they don't lie:
Airdrop of character #00001 coming your way.<U+0001F92F><U+0001F3B2> https://t.co/oeMzdhaZVo",2,0,0,3
2021-07-04 05:18:15,"Day 3 of the Genesis lore competitioin. Give us your idea of how the world of Ethermore came about. How did the races emerge out of the void? Who are the gods?

The best submission to win a character but more importantly, be solidified in the canon!

https://t.co/5x0mL30P4v",3,1,0.333333333333333,8
2021-07-03 04:58:24,"Loved the @BanklessHQ chat on the intersection of games and DAOs. Hope these guys are onto something so we can take DAO RPGs forward so more people understand the power! <U+0001F94A><U+0001F4A1><U+2694><U+FE0F>",9,2,0.222222222222222,30
2021-07-03 04:15:33,"Have you explored our character gallery yet? 
What race/class is on the wish list to mint?<U+0001F525><U+2744><U+FE0F><U+2728> https://t.co/SXtjoZ2S9n",3,0,0,4
2021-07-03 02:31:59,"Lore Competition #1: Day 1/6

Write a proposal and win!

Our first lore competition starts today!

The prompt is Creation in the Void: How was Ethermore created? What/who were the original supernatural powers? https://t.co/x0DszaoO6G",0,0,0,1
2021-07-01 07:31:48,"The 10th SCROLL! 
<U+0001F4DC><U+0001F4DC><U+0001F4DC><U+0001F4DC><U+0001F4DC><U+0001F4DC>
#10 has been minted!
Hero #2485
Dawn Half-Elf Assassin Rogue from The Castle + Scroll
(nice rarity score too! 94.50 ) https://t.co/6E93uuZH5B",5,0,0,6
2021-07-01 01:06:24,"Amazing first genesis world buiding session<U+0001F30D> 
Proposals, voting and write up for canon.... to come.",10,0,0,11
2021-06-30 23:03:15,"Love seeing @forgottenrunes kill it. Some actually decent pixel art and fantasy vibes, well done team!",17,1,0.0588235294117647,36
2021-06-30 22:58:40,"Genesis lore session is going <U+0001F525><U+0001F525> in the discord. Tune in NOW 
How did Ethermore come out of the void?
Why are all the gods fighting?
What powers did they give to the races of the world? 
Hear the community members build it from zero.",1,1,1,4
2021-06-30 09:16:21,"We have reached 200 individual mints!! Lfg! 
We hope to become a coolest world building and NFT interaction game like decentralised DnD. Where eventually your characters can be the part of a narrative. 
#NFTGaming #DnDcharacter #NFTCommunity",9,1,0.111111111111111,20
2021-06-30 06:43:03,"New mint. <U+2744><U+FE0F><U+2744><U+FE0F>
Silver Dwarf Whirlwind Fighter Hero of The Castle + Bedroll https://t.co/ETpDpXHJr9",11,0,0,12
2021-06-30 00:46:13,"Head over to the discord and sign up for a good old lorebuilding proposal session hosted by one of our mod clerics, azimandias. 
session tomorrow at 530 EDT and will be streamed on twitter and twitch.",1,0,0,2
2021-06-29 09:18:37,"We have 400 Twitter followers, 
300 discord members 
200 individual minters. 
4:3:2 must be one of the lowest ratios in NFT land!

(And speaks to our supreme lack of marketing effort to widen the top of that funnel <U+0001F639>)

200th Minter! <U+0001F973>",4,0,0,5
2021-06-27 23:38:44,"Ok. So @BoredApeYC is joining us on the integration of narrative to nft character land. 
This is where the projects who know their craft and their audience rise above the crowd. <U+2728><U+0001F94A>",7,1,0.142857142857143,16
2021-06-27 23:32:08,"If we were to build a tavern... (We know a tavern guy) <U+0001F37B>",0,0,0,1
2021-06-27 23:29:41,"Wondering when NFT/CT will figure out we aren't just an avatar project. <U+0001F605> <U+0001F9DE><U+200D><U+2642><U+FE0F>",4,0,0,5
2021-06-27 19:31:53,"Everyday we wake up there is a new avatar project sold out. We shrug, and keep building <U+0001F528><U+26C5>",6,0,0,7
2021-06-27 03:01:45,"Always amazed at how really busy and talented people that pop into the community and usually ask if there is anything they can do to help. <U+0001F528>",6,0,0,7
2021-06-24 23:14:46,"SCROLL ALERT<U+0001F4DC><U+0001F4DC><U+0001F4DC><U+0001F4DC><U+0001F4DC><U+0001F4DC>
#9 has been minted!
Hero #2354 
Valiant Human Ledgerscript Wizard from The Mountains + Scroll https://t.co/uuWrYF8WPo",11,2,0.181818181818182,36
2021-06-18 22:28:59,"Ethermore update:
Loreguild group call last night to go over community supmissions and lore voting went very well. deets to come.",3,0,0,4
2021-06-17 23:04:12,"Updates from Ethermore:
2) We now have a avatar creator for those who wish to embody their Hero a bit more.... At the bottom of your character metadata

#NFTCommunity #ttrpg #worldbuilding #dnd #NFTs #DAO #nftcollector #nftart #fantasyart #blockchaingames #Cryptoart https://t.co/QlQ4nNrtYy",3,2,0.666666666666667,12
2021-06-17 23:02:30,"Updates from Ethermore:
1) We now have a searchable Gallery by character traits

https://t.co/jQkMH1fk28

#NFTCommunity #ttrpg #worldbuilding #dnd #NFTs #nftcollector #nftart #fantasyart #blockchaingames #Cryptoart https://t.co/7zpD6OTjLH",4,0,0,5
2021-06-17 03:28:49,"Amazing new pull for this snow owl Paladin by @cielmot

https://t.co/Sye5gSKnwh",5,1,0.2,12
2021-06-16 05:06:51,"Hot take: The best thing @AxieInfinity did was make a game that is fun.",2,0,0,3
2021-06-16 04:34:28,"The more we watch more genart projects zip in and out of attention spans like shooting stars across the sky, the more we like the dirt under our feet and watering our roots.",2,0,0,3
2021-06-15 23:34:24,"Not too late mint a character and choose difficulty setting. So far 97% of players are wanting high stakes with option of character token burning permadeath! 

https://t.co/SMyV5O44By",2,0,0,3
2021-06-08 23:02:03,"Attn Ethermore Heroes: 
Choose your difficulty setting!

<U+0001F308>Play for the fun?
<U+0001F480>Or play for the feels?

Either way, going to be a fun ride on the Main Arc in Act I !

https://t.co/SMyV5O44By",1,0,0,2
2021-06-06 22:21:58,"How does Ethermore work? 
Community and core team develop the narrative and quests in a feedback loop with each other, using the DAO for community content and decision making that has consequences in the world. https://t.co/8BRKtEH3Vd",5,0,0,6
2021-06-05 15:04:47,"Don't tell me that you haven't waited for the Fantasy world to be built on Blockchain. 
Ethermore is the place bro... Check it out bro... 
Any questions?.. then ask bro..
#NFTs #fantasy #story #Blockchain #fantasyart
https://t.co/1wBMUdG5ZM",1,0,0,2
2021-06-04 23:08:13,"This is bad ass.

Grimback Gnome Kinetic Sorcerer from The Castle + Potion

#NFTCommunity #ttrpg #worldbuilding #dnd #NFTs #nftcollector #nftart #fantasyart #blockchaingames #Cryptoart https://t.co/A2sG7bMWNy",3,0,0,4
2021-06-04 01:49:29,"Some community contributions on some of the shroomier parts of the world of @Ethermorelore ....Love it!
<U+0001F344><U+0001F344>
#worldbuilding #nftart #fantasyart #dnd 

https://t.co/JPYZ4fwxZD",1,0,0,2
2021-06-04 01:43:46,"We are busy building our #DAO guidelines, where the world of Ethermore will be created, destroyed, lore changed based on our community of #NFT token holders. 

Where the token drop is just the beginning... 
Not too late to get in the community! 
https://t.co/Jxea7TNBmN",1,0,0,2
2021-06-03 01:48:38,"wow. loving this most recent mint.
Stoneink Giant Mystic Warlock from The Castle https://t.co/q5Yif7vkYB",8,0,0,9
2021-06-02 05:48:03,"Either we can read a Lore or be the one who creates it. A fantasy lover? Check us out - https://t.co/1wBMUdG5ZM 
#NFTCommunity #Ethereum #fantasy #NFTs #DAO",3,3,1,16
2021-06-01 23:28:03,"After two weeks of mints.... NO ONE has yet minted a ring ... they are small, so look carefully.
<U+0001F440>.....<U+0001F48D>

#NFTCommunity #ttrpg #worldbuilding #dnd #NFTs #nftcollector #nftart #fantasyart #blockchaingames #Cryptoart",3,0,0,4
2021-06-01 23:14:30,"Nice mint to wake up to, well done whoever minted this bad lad.

Greenback Gnome Hunt Ranger from The Swamp + Bedroll <U+0001F98A><U+0001FA99><U+0001FA99><U+0001FA99><U+0001F6CF><U+FE0F>

#NFTCommunity #ttrpg #worldbuilding #dnd #NFTs #nftcollector #nftart #fantasyart #blockchaingames #Cryptoart https://t.co/h1YYY6yTbI",5,2,0.4,18
2021-06-01 23:06:59,"Goood morning NFT twitter. The sun rises, the birds chirp.",0,0,0,1
2021-06-01 09:31:12,"Newest spawn: Dusk Elf Marksman Ranger Keeper of The Glade + Potion
<U+0001F60D><U+0001F60D><U+0001F525><U+0001F525><U+2728><U+2728>

#nftart #fantasyart #Cryptoart #nftcollectors #ttrpg #dnd #pixelart #BlockchainGaming https://t.co/EEYgWuNOwx",9,3,0.333333333333333,40
2021-05-31 17:21:00,"Postcard twitter banners from the places of Ethermore.

Get your fill of #crypto moods and memes, gradients and #pixelart
@ us if you see them out in the wild!

#NFTCommunity #ttrpg #worldbuilding #dnd #NFTs #nftcollector #nftart #fantasyart #blockchaingames #Cryptoart https://t.co/hu5kXGot6U",1,0,0,2
2021-05-31 16:20:00,"Postcard twitter banners from the places of Ethermore.

Get your fill of #crypto moods and memes, gradients and #pixelart
@ us if you see them out in the wild!

#NFTCommunity #ttrpg #worldbuilding #dnd #NFTs #nftcollector #nftart #fantasyart #blockchaingames #Cryptoart https://t.co/ZHiJndWMdd",0,0,0,1
2021-05-31 14:20:00,"Postcard twitter banners from the places of Ethermore.

Get your fill of #crypto moods and memes, gradients and #pixelart
@ us if you see them out in the wild!

#NFTCommunity #ttrpg #worldbuilding #dnd #NFTs #nftcollector #nftart #fantasyart #blockchaingames #Cryptoart https://t.co/UyCugQtirq",2,0,0,3
2021-05-31 13:19:00,"Postcard twitter banners from the places of Ethermore.

Get your fill of #crypto moods and memes, gradients and #pixelart
@ us if you see them out in the wild!

#NFTCommunity #ttrpg #worldbuilding #dnd #NFTs #nftcollector #nftart #fantasyart #blockchaingames #Cryptoart https://t.co/KQfSapTmM9",5,0,0,6
2021-05-31 12:19:00,"Postcard twitter banners from the places of Ethermore.

Get your fill of #crypto moods and memes, gradients and #pixelart
@ us if you see them out in the wild!

#NFTCommunity #ttrpg #worldbuilding #dnd #NFTs #nftcollector #nftart #fantasyart #blockchaingames #Cryptoart https://t.co/6X34OxTc58",2,0,0,3
2021-05-31 10:18:00,"Postcard twitter banners from the places of Ethermore.

Get your fill of #crypto moods and memes, gradients and #pixelart
@ us if you see them out in the wild!

#NFTCommunity #ttrpg #worldbuilding #dnd #NFTs #nftcollector #nftart #fantasyart #blockchaingames #Cryptoart https://t.co/PuuvBMIZNQ",1,1,1,4
2021-05-30 22:31:09,"Community activities off and kicking today following our Genesis lore session.

Book in for part II in our discord soon!

#NFTCommunity #ttrpg #worldbuilding #dnd #NFTs #nftcollector #nftart #fantasyart #blockchaingames #Cryptoart https://t.co/ySqVZhLJ1Q",7,2,0.285714285714286,24
2021-05-30 03:58:26,"We have a @Twitch channel! 

Our first #Worldbuilding Lore session is tomorrow. 
We will be brainstorming with a few community members to then bring to a group #DAO proposal.
First there was nothing. Then there was Ethermore. 
What happened?

#ttrpg 

https://t.co/rF4EMPaUeM",3,0,0,4
2021-05-29 23:52:00,"gas winds favourable for mint season.
If you have been waiting to mint some more characters, now is the time!<U+0001F343>",1,0,0,2
2021-05-29 02:45:38,"Getting unfrozen in the tundra feat #Tulwick
@amphlux https://t.co/c4qpTRS0Ft",5,0,0,6
2021-05-29 01:04:05,"Hey @pranksyNFT  in case you were wondering, our metadata works and our artwork is less questionable. <U+0001F37B> https://t.co/hhHP0sD3b1",2,0,0,3
2021-05-29 00:20:48,"Very excited for our genesis lore session this weekend. 

Anyone who attends any of the Genesis world building will get the Genesis POAP @poapxyz 

Design by our community member @st_heresy we are not worthy! 

#nftart #Blockchaingames #worldbuilding https://t.co/0AJxiLlikq",9,1,0.111111111111111,20
2021-05-27 23:58:09,"**We are an Art+ Project.**

Your character unlocks a trait specific discord channel to meet you sub-community. 

What awaits is community of people that...get you....

#NFTCommunity #ttrpg #worldbuilding #dnd #NFTs #nftcollector #nftart #fantasyart #blockchaingames #Cryptoart",10,2,0.2,33
2021-05-27 08:09:46,"I must admit, seeing these roles makes me excited to build ..... #motivation #NFTcomunity 

@NinjaBoffin @FuujinAXS @foodmasku @PixaLyfe @toms0x @ChwaanNami @amphlux @freak @irfreak https://t.co/o53pksf5x2",19,7,0.368421052631579,160
2021-05-27 07:59:38,"Who doesn't want barbarian halflings with a huge ass axe?
mint by caygen 
#NFTCommunity #ttrpg #worldbuilding #dnd #NFTs https://t.co/eZRLOyThB6",4,0,0,5
2021-05-27 02:51:21,"COMMUNITY EVENT <U+0001F304><U+0001F305><U+0001F304><U+0001F325><U+FE0F><U+0001F324><U+FE0F><U+2600><U+FE0F>
we're organizing a session to brainstorm genesis lore for Ethermore for this Sunday, May 30th @ 12pm EST

Get in to get in GOD MODE and make some history.
Run by one of our Mod Clerics,  Azimandiaz
#NFTCommunity #ttrpg #worldbuilding",4,2,0.5,15
2021-05-27 01:29:25,"From the Oceanic Elementals, To the mountains. 
Great mint from @FuujinAXS !

https://t.co/VKDIP8xVuQ",6,1,0.166666666666667,14
2021-05-26 21:22:03,"Morning #NFTCommunity todays mantra: long game. don't think about shiny stuff.",0,0,0,1
2021-05-26 10:57:04,"Praise to the moon(s) <U+0001F312> https://t.co/yF6q0bXOOX",6,1,0.166666666666667,14
2021-05-26 08:34:13,"Does anyone else in this fast paced game space miss a good old immersive narrative where decisions have consequences? Idk<U+0001F4D6>",5,0,0,6
2021-05-25 23:43:03,"I'm always distracted from building to see what gets spawned next. Can y'all just LMK when cool ones pop up? thx.
#NFTCommunity #NFTart #NFT #pixelart #fantasyart #dnd #Ethereum #DAO #blockchaingame https://t.co/BFEkOwSOny",1,0,0,2
2021-05-25 23:23:12,"Morning! good day to be building quests <U+0001F947><U+0001F947><U+2694><U+FE0F><U+0001F432><U+0001F440>",5,1,0.2,12
2021-05-25 07:29:12,"<U+0001F396><U+FE0F><U+0001F396><U+FE0F><U+0001F396><U+FE0F>#hype alert! 
CRACKED THE TOP #10 on @DappRadar in the last 7D for blockchain games!

Indie team Coming out of the wilderness like this is a BIG <U+0001F970> to all our early adopters so far.

#nftcollector #nftart #fantasyart #blockchaingames #Cryptoart https://t.co/Qiea1AvRmQ",11,6,0.545454545454545,84
2021-05-25 07:24:32,"OK stay calm, but we just cracked the top #100 on @DappRadar for blockchain games after ONE WEEK.
For an indie team with a small little thing, coming out of the wilderness like this is a big <U+0001F970>to all our early adopters so far.

#nftcollector #nftart #fantasyart #blockchaingames https://t.co/iRxkvhdhsa",2,1,0.5,6
2021-05-25 05:56:55,"So shiny #NFTCommunity #NFTs https://t.co/FdOUL02DOb",1,1,1,4
2021-05-25 05:55:53,"Any heroes out there explored the hidden trait channels in discord yet? <U+0001F440> https://t.co/Uc3uX82Dir",4,2,0.5,15
2021-05-24 22:21:31,"Have Ethermore token holders explored their secret hidden character trait area yet? <U+0001F92B><U+0001F440> https://t.co/fdlsgxBlfz",2,0,0,3
2021-05-24 22:18:25,"Today is a good day to mint.",1,0,0,2
2021-05-24 18:48:12,"You run one hand down the knots in your beard.
It's a nervous tic you had since childhood.
With the other, feeling the handle of the axe.
Its a big tree, and you know you have to measure three times.
Cut once.
Welcome home, Dwarfkind",0,0,0,1
2021-05-24 05:38:27,"The frosty wind cuts through you as you place a hand on the outer ice wall of the west tower. 
Looking out, you notice the glaciers are fast to melt this year than the last. 
You tug your collar tighter and turn your back to the wind, as it continues to whistle through the spires https://t.co/UBOp8zFyYE",3,0,0,4
2021-05-24 03:46:48,"If you have an @Ethermorelore hero but haven't popped into the disco for a while, come say hi while we build away. <U+0001F528>",0,0,0,1
2021-05-24 00:47:37,"DISCORD lvl ups: 
Your heroes identify with others from the same hood. If you have a character, find your tribe now in the discord.
<U+0001F396><U+FE0F><U+0001F432><U+2694><U+FE0F> https://t.co/caParkTHQU",0,0,0,1
2021-05-24 00:46:28,"DISCORD lvl ups:   Get your character and meet your fellow folk. Start building your story. https://t.co/0o812jFN6i",0,0,0,1
2021-05-23 23:20:16,"There be dragons. 
Rusty sworded, three belted dragons.
<U+0001F432><U+0001F432><U+2694><U+FE0F><U+2694><U+FE0F>
NICE mint
https://t.co/oMQseixS0d",1,0,0,2
2021-05-23 22:36:04,"Fellow Adventurer: If you got into our early adaptor tier, claim your POAP!!!! 
<U+0001F3C5><U+0001F396><U+FE0F><U+0001F947>
@poapxyz
 https://t.co/PnngQh2TW2",3,1,0.333333333333333,8
2021-05-23 12:28:06,"wow. Scroll alert! This is an EPIC mint at 99.7 rarity!!! 
Owl barbarian! https://t.co/fVKJ9iOnFM",2,0,0,3
2021-05-23 05:59:08,"Another day, another @gabusch mint casually pulling a 98.6 rarity score kinetic sorcerer that ALSO has aesthetics <U+0001F4AF>

https://t.co/H6gThTVXvN",16,4,0.25,85
2021-05-23 05:57:28,"Windfall Elemental Barefirst Monk. 
A beautiful mint, spawned by @FuujinAXS 
<U+0001F343><U+0001F343><U+0001F343> https://t.co/YpLpBzottP",5,1,0.2,12
2021-05-23 05:55:46,"Trying not to buy more @Ethermorelore Hero packs when gas is so low. https://t.co/fxFx4Dudhf",0,0,0,1
2021-05-23 05:53:20,"This is a mean flex. <U+0001F308><U+0001F48E><U+0001FA93><U+0001FAA8>
https://t.co/XCMyTeZqyq",1,0,0,2
2021-05-23 01:48:21,"Keep posted in our discord for the first world building event. <U+0001F440> 
Get your hero party together to be a part of this and receive your @poapxyz !",2,0,0,3
2021-05-23 01:05:33,"Ethermore mint+ gas now total no brainer at 0.045 ETH
Reap while the gas is low and eth is low!!!

The second last mint was this 95.4 rarity score Dusk Elf Library Wizard.... this is #pixelart looking at its dang peak mintiness

#NFTCommunity #NFTart #NFT #fantasyart #dnd https://t.co/LdIGvxOfkl",2,1,0.5,6
2021-05-23 01:00:32,"Update: Now over 100 backers, we have spawned 2,140 out of 15,000 heroes going into day 4. 

The 0.04 ETH price tier is picking up traction and why not! <U+0001F920><U+0001F680>

#NFTCommunity #NFTart #NFT #pixelart #fantasyart #dnd #Ethereum #DAO #blockchaingame #ethermore #daorpg https://t.co/mVCWx8lPfb",7,2,0.285714285714286,24
2021-05-22 22:33:04,"gooood morning. Who is feeling minty today?",1,0,0,2
2021-05-22 06:23:13,"THE LOST SCROLLS. - The first long-form sidequest.

1/many There was once a ritual that was performed that brought destruction to Ethermore. The ritual opened the gates of desolation in the wastelands, and unknown power and evil streamed into the world.",7,4,0.571428571428571,40
2021-05-22 01:49:51,"With @GuildOfGuardian and @Ethermorelore drops, crypto fantasy games have content for days.",3,0,0,4
2021-05-21 21:07:25,"Morning adventurers! Which #NFTCommunity or collector out there so you want to adventure with?",3,0,0,4
2021-05-21 11:25:44,"Some people are catching on....

As to why we are not only a game but a dynamic ride. 

(You just have to put up with us writing this dang adventure). https://t.co/J5aaGhjj17",4,2,0.5,15
2021-05-21 11:16:25,"Yo @bitpixi what happened to your mate Bedroll? I want to hear the story behind (I think) the first-ever Ethermorian used with actual dice rolling.<U+0001F6CF><U+FE0F><U+0001F9FB>",2,0,0,3
2021-05-21 10:56:01,"OK. Special mention to this epic mint.  
A Rarity Score of 0.01
Tag a mate who, in a fantasy world where you can play *a fricken dragon person*, would play a human fighter with a sword....

However, every zero could be a hero...<U+0001F440>
#dnd #pixelart #NFTCommunity #ttrpg #daorpg https://t.co/D4aEhOwqnd",5,4,0.8,30
2021-05-21 10:50:54,"OK, #Ethermore fam. 
Who doesn't have a hero yet that simply must?",2,1,0.5,6
2021-05-21 07:35:36,"It's time to get MINTY
https://t.co/Jxea7TNBmN 
Hit the road adventurer! Times like these to go a' scroll huntin' https://t.co/iymFWVFpYv",0,0,0,1
2021-05-21 06:44:39,"Oh, a sneaky key spawn passed my eyes yesterday. 
Must have fallen out of that their magic tree in The Glade<U+0001F511>
shoutout to @trogBC for minting this 95.20 Rarity Score classic RPG protagonist Paladin

Valiant Human Fernshield Paladin from The Glade + Key https://t.co/mJG0O4MOU0",4,0,0,5
2021-05-21 06:11:55,"Rare item update:
<U+0001F4DC> scroll count = 7 spawned from 50
<U+0001F511>key count = 2 spawned from 10
<U+0001F48D>ring count = ....0 spawned from 7...   <U+0001F440>

#NFTCommunity #NFTart #NFT #pixelart #fantasyart #dnd #Ethereum #DAO #blockchaingame #ethermore #daorpg",4,4,1,25
2021-05-21 02:35:36,"we are BACK ON for tier 3: characters 2,000-3,000. If you go to https://t.co/Jxea7TNBmN (now with progress bar!)
if you don't see it, hard refresh with shift+cmd/ctrl+r to clear your cache https://t.co/QBpJY1cXOE",3,1,0.333333333333333,8
2021-05-21 01:38:57,"again, paused for a breather at 2000. Take a deep breath and stay posted for gates to open again for tier 3",3,1,0.333333333333333,8
2021-05-20 21:22:05,"OK. So Im not sure if anyone picked up on this yet... stay calm....
But someone minted THE FIRST KEY!

Dusk Elf Powerblade Warlock from The Wasteland + Key

#NFTCommunity #NFTart #NFT #pixelart #fantasyart #dnd #Ethereum #DAO #blockchaingame #ethermore #daorpg https://t.co/Vf5gYmCX4v",8,2,0.25,27
2021-05-20 21:19:41,"SCROLL ALLERT    4 scrolls in the last few hours.

#NFTCommunity #NFTart #NFT #pixelart #fantasyart #dnd #Ethereum #DAO #blockchaingame #ethermore #daorpg https://t.co/cro1dF7ygu",2,1,0.5,6
2021-05-20 21:15:52,"ok now we are over the early access mark, so all is fair in love and ETH so open up the shares and invites and we will try and embrace chaos.",0,0,0,1
2021-05-20 20:50:23,"Well I just woke up and we sold another 1000. Is this real life or is this fantasy?
 I guess both?",11,1,0.0909090909090909,24
2021-05-20 13:53:02,"confirming, contact not paused. These transactions are just slow because gas spiked. They will go through but will be slow. Open for business for tier 2!",4,0,0,5
2021-05-20 11:22:27,"Greenback, coin stash, chaos sorcerer, ice castle. This guy slaps.

Greenback Gnome Chaos Sorcerer Hero of The Castle + Potion

#NFTCommunity #NFTart #NFT #pixelart #fantasyart #dnd #Ethereum #DAO #blockchaingame #ethermore #daorpg https://t.co/HeyHN40w06",2,1,0.5,6
2021-05-20 11:20:37,"Red eyes, blue eyes, longbow.... no eyes.

Stoneink Giant Hunt Ranger from The Glade

#NFTCommunity #NFTart #NFT #pixelart #fantasyart #dnd #Ethereum #DAO #blockchaingame #ethermore #daorpg https://t.co/iM27OZEyad",5,1,0.2,12
2021-05-20 11:18:06,"Sometimes you just get a bunch of earthy grim cemetery vibes juxed with some crystals, 
and you know it's gunna be a good day. 

Valiant Human Battlestance Fighter from The Ruins + Crystal

#NFTCommunity #NFTart #NFT #pixelart #fantasyart  #blockchaingame #ethermore #daorpg #dnd https://t.co/429Gn3QnW3",3,0,0,4
2021-05-20 11:14:56,"Oceanic Elemental Barefist Monk from The Library + Bedroll
This makes me want to read books and be in at the sea and take a nap all at once.

#NFTCommunity #NFTart #NFT #pixelart #fantasyart #dnd #Ethereum #DAO #blockchaingame #ethermore #daorpg https://t.co/0sT2Xibdyo",3,1,0.333333333333333,8
2021-05-20 10:44:17,"Getting a lot of Qs around the gender of some of the Heros. 
A: We intentionally made most artwork gender agnostic.
Pixel art is great because the pixels are part of the detail and your mind's eye fills in the rest. Fantasy is great because what even is gender when we have orcs?",0,0,0,1
2021-05-20 10:38:37,"#776 another scroll!!!!!<U+0001F4DC><U+0001F4DC> that's 2!
Sanddune Human Beastcleave Barbarian Hero of The Castle + Scroll https://t.co/KI1YPMxBfr",1,0,0,2
2021-05-20 10:34:54,"Ok, Everyone stay calm.
THE FIRST SCROLL WAS MINTED 
#676 Sanddune Human Marksman Ranger from The Forest + Scroll!!!

For those unaware of the signifigance: 
Its the first long game DAO sidequest: 
Discord &gt; ""The lost scrolls quest"" channel<U+0001F440><U+2728> https://t.co/fSAnb90p9f",0,0,0,1
2021-05-20 10:32:46,"I'm catching up today... so much for a stealth launch... about to tweet the significant recent mints of the last few hours...",0,0,0,1
2021-05-20 10:10:57,"kind public service announcement to please DO NOT select above 50 characters when minting. 50 is the max mint our contract can do in one transaction on a block, but our ticker allows you to go above 50.
Don't set above 50! https://t.co/lXa3eKACz5",8,3,0.375,36
2021-05-20 04:29:13,"Hey traveler! @scupytrooples getting a bit star struck with some of these new follows. Time to get yourself a new wizard DP I think...?<U+0001F9D9> which subclass?",0,0,0,1
2021-05-20 03:12:01,"OK. so I'm feeling these frost dwarfs. They have wholesome energy we all need rn. https://t.co/I9LS4VkZ0D",2,0,0,3
2021-05-20 02:59:35,"OK, whoever just minted this Wayfarer Human: 
This is aesthetically pleasing. This character rocks.<U+0001F44A> https://t.co/0ufKe9pouL",0,0,0,1
2021-05-19 23:32:38,"Gas going back down. 
Head over to https://t.co/Jxea7TNBmN when the numbers match to get some quality drop action!
Still have a few left in the early adopters tier at 0.01ETH!",2,0,0,3
2021-05-19 21:15:43,"Ok over 500 minted going into day 2. Officially out in the wild now. <U+0001F920>",1,0,0,2
2021-05-19 11:20:26,"pulling up at the end of our first day of stealth drop- 
<U+2728>520 characters minted 
<U+2728>1 of the 99.99 rarity scores was spawned
<U+2728>first celestials spawned
<U+0001F440>but not yet a key, scroll or ring yet....<U+0001F440>
Always tomorrow. 
See you then traveller.",1,0,0,2
2021-05-19 11:08:28,"wowwww #flexalert. someone minted 1 of only 8 that have a rarity ranking 99.99
A Toegold Halfling Love Bard, Nomad of The Wasteland + Rope 
Massive harp for a little guy!
#NFTCommunity #NFTart #NFT #pixelart #fantasyart #dnd #Ethereum #DAO #blockchaingame https://t.co/WgosGfzKwy",9,2,0.222222222222222,30
2021-05-19 02:30:26,"We are a DAO based RPG. How does that work? Check us out. Hi. We launched today. #NFTCommunity #DAO #nftcollectors #Ethereum",2,0,0,3
2021-05-18 23:34:51,"#347 The first top 20 rarity characters have spawned! 
Lead Dwarf Barefist Monk Council of The Library + Rope
Rarity rank #16 with a 99.9 Rarity score. 

#NFTCommunity #NFTart #NFT #pixelart #fantasyart #dnd #Ethereum #DAO #blockchaingame https://t.co/ekIir4h5Wo",4,2,0.5,15
2021-05-18 23:32:42,"#322 The first Sterling Celestial spawns. What a shiny specimen! <U+0001F4AB><U+2728><U+0001F48E>

#NFTCommunity #NFTart #NFT #pixelart #fantasyart #dnd #Ethereum #DAO #blockchaingame https://t.co/IctAPRGDUd",6,3,0.5,28
2021-05-18 23:29:45,"At #244 The first Celestial has appeared <U+0001F47C><U+2728><U+0001F4AB><U+0001F929>

#NFTCommunity #NFTart #NFT #pixelart #fantasyart #dnd #Ethereum #DAO #blockchaingame https://t.co/gfVFIdirzO",3,0,0,4
2021-05-18 22:33:18,"Yes, gas fees are a necessary evil. We debated hard on being on a layer 2 but settled on mainnet layer 1. 
1/many",0,0,0,1
