"screen_name","user_id","follower_count"
"chinotek",62739611,111
"chinyuhsu",1181804663164637184,158
"chipm0nkey",4274521823,1101
"chipperv1",944617544652124160,175
"ChocoMoito",429997207,12
"choipgamer",992409297777709056,542
"Chonchee72",1432062369912475648,0
"Chopsss13",965361979367084032,733
"Chris_Mazzone",300569556,1096
"ChrisAdamHuang",519181726,81
"chrisalongjr",1367774553955504128,39
"chriscassano",15052519,54
"chrischoy",18627226,268
"chrishol",2484901,1450
"chrisisbestter",970536161419538432,96
"ChrisJourdan",46935545,4509
"chrisjyeung",966312582,163
"chrismartz",16431222,2356
"ChrisPIX12",1397922566036099072,28
"Chrissszz",327035879,917
"ChrisWestgaard",149033264,82
"chuckapeville",15765992,20022
"ChuckBergeron",3666821,1940
"ChuckCharger",51679293,285
"ChundaMcCain",781857362344718336,119
"ChwaanNami",1317402362391064576,509
"ciarra_19",1133717564515733504,98
"CicairoStora",958460353540747264,67
"cielmot",1350761193154068480,6349
"Cimbora_",2494235478,378
"Cindie191",1165630872864714752,0
"CinicoModerado",4768330119,78
"circusofvaluez",1146229706980777984,0
"CJacquottet",1351337732115722240,153
"cjef91",986547026157539328,35
"cjinghong",107600506,328
"cjthesayer",987841349683736576,79
"CK_Talk_Crypto",972724902464663552,27
"ck49716530",1290073616118415360,27
"ClareMaguire",33887940,29628
"claxston_",930299749596651520,1740
"cLeBbUeqRFia6Mb",963257339326246912,209
"ClementBlottin",228074134,288
"CLIFFSIDE_Re",722111437494091776,2653
"CLOUDN9NETY",760131553,535
"Clovelly14",1117244713717784576,67
"Cloverbug_NFT",1446041713554821120,418
"Clown_Trader1",1385679229367558144,145
"clownishtube",1375164996724924416,102
"cm_sean",1346049888727941120,75
"CM_X_CM",1044152396493074432,13955
"cmmarvilla1",1309146463918645248,0
"cnapp_",612960785,368
"coach_johnson10",48854823,600
"Coalission",311122968,51
"coasthawk",887944355184390144,1385
"CobraE15",1339917814027739136,256
"CobraEth",1435273985273520128,61
"cobtm8r8",1412183268091383808,91
"cocktailbscfan",1421222413270851584,24
"CoconutDwayne",1311555449750122496,13
"codofliess",1230240440,1449
"CodyonTwitch",774859061829341184,6634
"coin_artist",2319408132,81754
"Coin4Dinner",1.393237546835e+18,72
"CoinChicka",1388874262715510784,9
"coindinosaur",8830742,490
"CoinDuckling",1199430522147135488,530
"coinexploder",1361780202825805824,77
"CoinGurruu",1032379192388857856,17319
"CoinJarz",84338058,734
"Coins_on_Coins",926953477502222336,27
"ColinMrBito",1395597507879751680,32
"COLINnERIC",361983047,51
"Collectiblz",1383129188857679872,33
"collinyouse",398093410,144
"ColonelSlip",85736847,284
"ColorDivision",1248123479184023552,0
"colossusJ44",476728451,70
"Columbus_3",2782807531,54
"compusophy",1254442397288677376,4341
"ComradeCrypto",943855880856104960,2321
"ConAlevosia",328546714,12
"Condenser01",916659065878491136,6
"ConductorSteam",1268836169137229824,248
"conkerbro",1262023386210983936,75
"Conn_Artist1",614689696,181
"Conordb",885160913720004608,312
"Consiglieri18",1277347432431587328,225
"contrive3d",43569662,193
"cookingchief_",1394610695883341824,92
"coolxeo",2810509605,562
"coopstrahl",1365437115635535872,1103
"cordobes908",759593126637993984,7
"corleonescrypto",1250118989797302272,3871
"cornballsimonn",75446797,10
"CoronaRead",2261108070,5
"corononfun",188773732,66
"CosmonautC",995436051744378880,4743
"CosplayerCrypto",1421788663428444160,43
"CosyRainbow",704685849116610560,11
"cousinape",948344982716534784,1156
"CowboiSpace",1214373534752858112,200
"coweatsrhubarb",1426722629176594432,38
"cpnkidzo",749178764660248576,209
"CraftRealities",262428284,324
"CraigHong",17032441,1118
"CraneOliver",1372876540661272576,6
"crash_ct",1374419899691364352,54
"Cratr7",1400817493636268032,130
"craveNFT",1422628745395965952,35
"crawlerX123456",3072230727,0
"crazycrypto1997",964501422707376128,26
"crcounts",28876680,548
"CRE8RDAO",1410851902279983104,1856
"cripto_gus",1391771551003971584,5
"criptoedog",1439494580626460672,28
"criptoGG",994156523961114624,201
"CriseKun",1028165164615393280,198
"cromatoforo",34943289,330
"CrowBar50360383",1298055764615946240,75
"crucifore",1313038953839095808,1652
"Crying_Colours",929900560706179072,23
"cryp_farmer",1291000224593383424,215
"Crypdography_",702674770161078272,1191
"Crypmoe",1314029842715697152,43
"Crypo_Stu",1326860612874297344,70
"crypt0_beluga",1388044400412921856,87
"crypt0_guts",1006404419993288704,1468
"crypt0ange1",1227805052431151104,402
"crypt0kel",721890891892297728,328
"crypt0queer",1393699301616881664,0
"Cryptanomaly",1389522179331694592,54
"cryptartsociety",1366120265185452032,176
"Cryptbit12",1143624682836504576,557
"cryptelkmar",867033020338810880,1142
"cryptextra",958115005408399360,202
"crypticmoonie",1315790131232755712,59
"CrypticPhysici1",1383825901943607296,20
"Cryptistan",992525437,573
"crypto_aloha",1361910666945171456,12
"Crypto_andyy",1330325231639142400,18
"Crypto_Boost_",1359972192180649984,6112
"Crypto_Butters1",1083351284344713216,159
"crypto_espresso",909684523352379392,2082
"Crypto_Foo",1132897904052592640,1238
"CRYPTO_FURIE",1200446457570037760,886
"Crypto_Hokage",950314311553110016,188
"Crypto_Jakub9",1121690664704458752,56
"Crypto_Micah",280372851,485
"crypto_pitt",992207918819758080,75
"Crypto_pr13st",937741892573331456,252
"crypto_rendal",964350676397473792,33
"crypto_sloot",1367337191068872704,764
"Crypto_sos",800686161379270656,529
"crypto_spot",872290782551527424,904
"crypto_swarb",1428355017031839744,0
"Crypto_Teddy",1014349436829536256,41
"Crypto_Viking_",1270559835520557056,15
"crypto_weckl",74091980,18
"Crypto2Moon",261565515,259
"crypto304",1430829013950296064,17
"crypto826",1320348304438403072,121
"CryptoA73857581",1414703867460214784,0
"CryptoAgrob",949584353583157248,100
"CryptoAzzurri",3686544016,350
"CryptoBart95",290066309,5687
"cryptoblendz",1314344268635537408,128
"cryptoblurred",952616991118036992,43
"CryptoCabSav",22428604,153
"cryptochocobo",1377407632789676032,248
"cryptocoil",1295086835970895872,54
"cryptocomix1",593391021,1326
"CryptoCrazyHead",1396821535697027072,43
"CryptoCryptid8",1410261666940526592,50
"CryptoCryptids",1286702695236210688,910
"Cryptocurious98",1375027338157510656,279
"cryptodevbrian",880596233236205568,294
"CryptoDiplo",898174009958948864,485
"CryptoDipso",1354554241482944512,29
"Cryptodoggonft",1432355394358153216,20
"cryptodropper3",1120275304537296896,1148
"cryptoecon0mist",1319526254815531008,396
"cryptoendgamer",936617449448804352,2282
"cryptoerknee",1415395652960456704,313
"CryptoEustace",1203986747081789440,75
"CryptoEvoke",877573361387360256,138
"Cryptofare",1374697533298073600,143
"CryptoFifi",948251070903361536,39
"CryptoFollowerM",948659957452496896,8
"cryptofrankit0",1424768086318764032,29
"Cryptog35026042",1329321269741772800,650
"cryptogames3",1046987399522390016,1712
"CryptoGerard",1438777578198810624,12
"cryptoglitch22",2461063035,466
"CryptoGoblin",2595617892,1511
"CryptoGod007",1389624933026652160,35
"cryptogonzo_",1392882527845683200,86
"cryptogoodies_",1288548133564112896,176
"cryptohendrixx",4037274497,52
"CryptoHootsNFT",1420526765492121600,3632
"CryptoHuman0x",1434217451399651328,66
"Cryptoidealist",1127252792589078528,1288
"cryptoil00",941462983343067136,92
"CryptoInfluence",1515249584,6894
"CryptoJerkoff",952803189220368384,246
"Cryptojoker20",1393184023263039488,882
"CryptoJoyboy",1364258163550285824,100
"Cryptojr7",1214492918129389568,443
"CRYPTOK1RK",1001921540458364928,5615
"CryptoKat_",870975891773341696,292
"cryptoKaz",873479018007347200,52
"cryptokeeper8",1261929610335281152,111
"CrypTokenInvest",1423162977675399168,475
"CryptoKh5",1385501259113840640,19
"CryptoKnaya",295236901,274
"CryptoKotter",871819364571512832,150
"CryptoKronk",1354671413001547776,78
"CryptoKuber",932572538705608704,77
"CryptoLafayette",1248680826524614656,68
"CryptoLeandros",1303422056734879744,276
"CryptoLeche",1362878933461438464,116
"CryptoLibero",1016396640750653440,574
"Cryptolyx",915433288054980608,90
"CRYPTOM24",1356388309086433280,0
"CryptoMaestro",873550863121371136,46008
"cryptomandoo",42186280,41
"cryptoManiacRK",3748375524,64
"CryptoMatt87",1309415495054118912,1841
"CryptoMcFly49",2228390926,1061
"cryptomd11",917604717374705664,49
"CryptoMrls",1333205890565025792,61
"cryptomvp_",1235413359283093504,727
"cryptonaughte",937846424678514688,404
"cryptoomoe",965215328677650432,204
"cryptoooweeirdo",4649311692,1377
"CryptoOracle14",954611220304179200,87
"CryptoOsanu",1361750227,179
"cryptopaow",1273505661247041536,87
"cryptopersoon1",1373951880917872640,75
"Cryptoph1a",1351614429855686656,186
"cryptopherrr",905469749580021760,161
"cryptopia808",411918392,98
"cryptopiya",2843883061,401
"Cryptoplanties",1438159820939538432,38
"Cryptopleb4",1206194739038564352,2371
"cryptoplinko",946040790949777408,1548
"CryptoPoeta",942207340778020864,209
"CryptoPogue",1425647349783617536,197
"CryptoPorcupine",1721932880,117
"cryptopretzel",1309086061038108672,53
"CryptoPriest6",1687322082,286
"cryptoprof80",802270717345722368,105152
"cryptopunk2904",1428669556617269248,23
"CryptoRekt_",1183182386269437952,20
"cryptoreprobate",1099618744777756672,154
"cryptoRich_xbt",1300906501679316992,71
"CryptoRigoulot",372811129,177
"cryptorumour",1250490372767117312,11623
"CryptoSabru",1375037436070227968,28
"CryptoSalsero",140043053,93
"cryptosaulnft",1424049374137622528,412
"CryptoSchnoodle",4780781902,340
"CryptoServus",1348753127990824960,53
"cryptosfo",1251996592862900224,2254
"CryptoSolvent",943646945226248192,48
"CryptoSome0ne",1183703578206199808,177
"cryptospenguin",1305591380849438720,53
"CryptoStamina",1366105312348889088,809
"CryptoSteveCAD",1345120834084548608,382
"CryptoSvenn",279793934,7627
"cryptotable_co",934973514066616320,89
"cryptotony8",1039964747662323712,98
"cryptovenn",1379466847297343488,140
"CryptoVitruvian",433805919,71
"CryptoVukar",906412067250479104,350
"CryptoW95331595",1059084866585800704,151
"CryptoWarlordd",1295673668874510336,34613
"CryptoWasda",1179138793225498624,22
"cryptowhore69",1431371345716072448,6
"Cryptowine87",1369796071195574272,16
"CryptoWolf28",534885644,82
"cryptowsb",1088322001553502208,0
"cryptoxmiko",1371560609918107648,21
"Cryptozods",898390990012137472,89
"Cryptozombie420",917076766828539904,269
"CryptoZomma",1141981089663258624,96
"CryptxNFT",1350088564307079168,40
"CrytpoI",977868853375066112,722
"csggene3",392889064,807
"csk22411",1246257543824932864,35
"CSlosburg",1313553550581080064,58
"cst2OO6",806581947065569280,504
"CTBigCat",136087199,292
"CTrixil",1398831012986163200,742
"culinaryphysics",1395559832,7942
"CullenNuness",557475654,922
"Cumulus_SF",19602372,69
"cuongnmftu",387722162,62
"CupperGuy",1431005300010758144,0
"Cupuwu_",1124479505463164928,231
"cur_ray",1377131456422576128,1471
"Curious__Ape",1397396688172724224,205
"CuriousCryptoJ",1.390711008164e+18,101
"curiouspleb2",1266912498545909760,33
"Curtiks",1241011685340708864,31
"cuysheffield",336178185,17741
"Cyangineer",2924080510,30
"cybercodetwins",2982029017,10625
"CyberwaffleH",1425747758040944640,127
"Cykohash",1376364702859554816,1818
"Cyou291",1361588423220338688,141
"CzaCrypto",1151622768485515264,148
"czizzy",41020848,49
"d_adajar",1385919103165243392,0
"d_dashcrypto",1434526005608075264,8
"d_jakutis",3305063585,113
"D33pM1nd",979663157366018048,70
"d8daddy",1378694737608257536,8
"dab_crypto",1296451604262969344,58
"Dababbler",1392702597350318080,90
"dabidros",1312745647,128
"DaColeTrain1",1418458227684085760,262
"dacreativeframe",1031308553674416128,721
"dada59579717",1099295864881766400,11
"DaDonTsarara",1238939173,415
"DaekiLee1",986976889993617408,1235
"Daemonprox",2387553770,104
"Daezabeats",1213228856535969792,170
"dai_ubu",1224842222392221696,392
"daimyo_labs",963705014341349376,1233
"DaKauaiGuy",968070175160287232,230
"damianacostaj",1054745681653571584,129
"Damon_Peters",19476668,965
"damontan4",1392296198371905536,19
"dan24ou",1247524871375974400,221
"DAnconia_Crypto",1381965565615468544,53
"danedowneyjr",722637139884785664,712
"DangerWillRobin",24737459,2216
"Daniel19874782",1378653119660326912,0
"danielh_oh",2844518925,261
"daniellopez_dlo",897663681621655552,9
"DanKomorny",280241670,241
"danmdoherty",18180278,485
"DanStoneBird",1387169949081243648,87
"dante1391",283244300,344
"DanVerno",162933376,38848
"danwlsn",41634737,289
"Danykro1",1259217245261238272,0
"DaoAdvocate",1284797722256642048,396
"DAOSquare",1207055706597122048,9841
"Daoz_Collective",1367840261448024064,188
"DAppmeup_",1449137913971847168,22
"dAppStream",1049320077680685056,2621
"DarcyKocher",1447105378630520832,11
"darin_so",359730334,190
"Dark_BTC",2582851424,2933
"DarkForesto",163400659,74
"DarkpoolMM",1177291027905961984,643
"DarkStarRanch",3052018764,361
"darth_batverine",58950882,26
"Darthriplay",950048249691492352,36
"darylfraser05",2305648535,113
"DaserDog",1427368250090917888,75
"dasfake",60442465,1075
"dashanmccain",1264851475764637696,0
"dashou12",1285148074558382080,174
"dasimo_",779816030,13
"datm0x",2343404448,246
"datnguyen231",252038239,68
"Daubneyy",625134948,514
"dav1s",2710542110,85
"DaveDefi",1349425736793415680,8
"davesaidthat_",243415763,4194
"DaveTheIdiot",18095898,152
"David_Mrz_NFT",1437648530768756736,2122
"daviddrocco",232611649,1133
"davidkohcw",123124603,75
"DavidMcCarthy2K",1085594799552503808,126
"davidmvg",181758811,201
"DavidNage",27868000,18402
"DavidNimothy",95863011,240
"DavidSjans",955922710487592960,12
"davisfairon707",219274348,510
"dawei8893",494397093,56
"day_visit_",957736457464139776,10
"dazuma_",267268422,337
"DDka27716990",1316374217915592704,116
"deadley25",93682670,216
"decentranon",36055520,886
"DecimalLove",1376429767923179520,201
"DedeHome1",1327657112055451648,0
"DeeJus",15126009,287
"deekast",1397555491518222336,190
"DeepHouseEth",987731308259426304,552
"DeeTalon",1359785451863879680,17
"deevvoos",1171692605215825920,117
"DeezeFi",127646057,95881
"DefaultNoise",772107290417692672,44
"DeFi_0x",2435251089,2536
"defi_lurkin",1398220053523308544,32
"Defi_Mage",1421563833295024128,26
"defi_metro",1448516750195101696,13
"DeFi_Naut",1422662296187416576,82
"defialliance",909513498652225536,25738
"defiance_works",1104012469784195072,1801
"DefiApes",1332214389433307136,6491
"DefiChad",1280522386035683328,4433
"defideez",1161425928859213824,280
"DefiDenizen",1367615279937765376,125
"defidiver",1423132020662620160,843
"defidoggy",1383894084910129152,156
"defidude",396588822,16780
"defigangpr",1378759249,299
"defihunter_1067",1387427217769119744,82
"defilover219",1374460098,20
"defirmware",1371523264867106816,27
"defiscamcheck",1328971899158867968,3807
"DefiStalker",1359379472072339456,3147
"DeFiVader",1416874867086045184,463
"DeFiWizard1",1379624166794534912,93
"DeFiWolv",220901656,1169
"defy_ennui",770536727651889152,373
"Degen_Daddy",1.356763669951e+18,57
"degen_kakashi",1324762137298784256,40
"DegenAlucard",1194735124736282624,149
"degenapeweed",1222773924728958976,5805
"degenben_eth",701615142,86
"DegenChads",1285588333393883136,2081
"DegenCryptoInfo",1313895595292139520,5874
"degenmoma",1336469821572182016,379
"DegenNFTs",16302472,22257
"degenova_eth",1371571354441515008,77
"DekRekt",1681431469,414
"delja867",956132840164462592,1037
"DenisKreel",1272249945739931648,914
"DennisK18480860",1336291751183650816,74
"deployooor",22105102,107
"derdthebird",1390127554103709696,74
"Derekdd88",945323389,20
"derzic_daniel",369953157,466
"design_dead",1180494034856529920,131
"detritus99",2766486485,132
"DeusNero",928689131043115008,550
"deuxbot",293658424,19
"Devilish1111",1311379031061864448,1144
"devinthedude07",1329894046932799488,7161
"DeweyBeans",1417629869731631104,391
"dexworker",1151317245982887936,157
"dgb_isme",79784398,82
"dgenerative_art",1433652967861854208,347
"DGNR86",1393973380467015680,182
"DibbyGan",1299279035424559104,331
"didifia9850",873003413776117760,352
"DiegoCerdan",17525393,501
"diegx___",852817652921675776,63
"dieman5",733038306,12
"digi_davelli",1427311807715229696,17
"digissues",1304023444728750080,143
"Digital_Crepes",565869191,551
"digital_dayvihd",1031956426464419840,1609
"digitalworldvl1",1384450513861636096,196
"Dikasso_",753908520,17229
"DilipSRajan",572979764,687
"dillyafc",131348571,70
"Dillydog9000",2822506764,139
"dima_sumarokov",609894677,8
"dimsn168",1418363987322761216,283
"dinkaflicka",1435016386405748736,22
"DinosaurDefi",1377342927454806016,144
"dinosspil",766927246078701568,225
"Dippudo",1420319190817206272,127
"DipsetIsDadRap",1271565573260849152,22
"DirtyStockPlays",1333305544224882688,217
"dis0ri3nted",730888875971764224,1442
"discoblock",1424685816790634496,116
"DisruptBanksy",2484704827,3820
"div1sach",616352433,81
"diver_ap",976449633164685312,114
"DivineEndless",1427476574127812608,131
"diznoETH",1423850158136102912,381
"Djaitan1",354411840,256
"DjCHOPPA5",1411132945205579776,283
"DKBASED",3031814074,94
"DlanoC",1004326012941791232,141
"dleer_defi",1400506091100774400,1363
"dmac_75",1453713283,23
"dmtreedev",1245773540898586624,8
"DoanEdmond",1272034997264887808,25
"DoaneJameson",1344727229163421696,572
"doc_willi_45",876648437382615040,281
"doge2themoonwow",1163042280086921216,247
"doge5607",1377784401820454912,208
"DogeIndia",1358940223225307136,35
"dogemaxi_NFT",989330205918416896,215
"DojisauR",1155246109322821632,116
"dokfleet",59571887,84
"dokkwalk",1394535089267257344,1740
"DomingoGranad11",1404165184348987392,28
"DoneeCoo",227674017,888
"DonElmPeriCent",848114953,22
"DongaHitesh1",918986724,77
"DongDynasty",917967578219327488,113
"donophemol",1287545685223583744,5
"DontGetRektBro",938838529324527616,232
"doomazz",1435843086953816064,98
"DoomerMonkey",1427778793243090944,9
"Doordashboy",1355543273117368320,100
"dopagainz",1334283996415586304,102
"dorelacom",1910410885,214
"dosa_robert",731956346988470272,28
"dotdotdotd1",915553971628060672,1924
"DotsamaDeFi",1407209011007664128,396
"DoubleR_757",22650559,37
"doudoufi101",4013646856,804
"DougFMoeller",3183364267,382
"DougMyers13",1264585070,151
"dowdingblair1",1429290726085390336,44
"DownsShaggy",1371617985660657664,128
"DPTV33",944928709,65
"Dr_PhillipB",502600440,1489
"dr_Plumpus",1423633227017703424,222
"Dr_snake23",1139508243456282624,45
"drabin89",3231128256,81
"Dracula_NFT",1315565321823162368,1533
"draftaddict",3363061571,1656
"DragonBilll",392016467,827
"DragonCeremony",1645030021,1680
"drawwriteplay",125224511,2445
"DrCle4n",765879090679312384,1039
"DreamcastleArt",1376325498377170944,610
"DreamerM8",1262631552363556864,52
"Drew126Presto",1371474909315141632,26
"Drewwwwww_",88733224,263
"DRGNfromEast",974702504049913856,308
"drifters_esc",18111941,219
"Drippin07",1420322599,87
"drismegistus",1261182534626541568,511
"Drizz1978",1474455536,705
"drjasonfox",23583842,6199
"drmemecoin",613405121,9
"Dropbear07",1239850478013423616,329
"dropkickdarren",1373567966139150336,569
"DrPantufasNFT",1409920308610535424,59
"Dtpk123Prem",2201506764,39
"Dubleh9",1413682127434960896,84
"DubMission1",3377882795,683
"Duffpool",2908679439,32
"duffycommaryan",775493128962740224,561
"dumbnar",1172572184272887808,248
"DuskDealss",1385894138428723200,7
"DustinKCochran",954448621126041600,823
"DuvkaTurbo",1454470476,66
"duynat12345",732303206466736128,35
"DV_AURUM",1386353476586848256,52
"dwangsterx",902909505419091968,48
"DwarfNinjaV",259327737,54
"dwi59802407",1313467851047530496,196
"dxcbupt",4921231508,14
"Dxstiny_R3sist",1409048557135433728,15
"DylanOakes3",1058152483,252
"DynastyFrank",532789238,8846
"dysm33",1141477877075943424,250
"earlconcepcion",50928731,592
"earthtil",4821147488,41
"easym0neydiaper",1380261195664478208,139
"EatCookCryptos",967896696792346624,1522
"eBercin",146227842,407
"EBoujan",419027613,556
"EchoingShores",1155494337158897664,18
"EcotopianNFT",1403424580425768960,701
"eddiecranswick",4634176855,1301
"eddiekollar",20376792,149
"EDDIIISLANDS",163602677,780
"edisanluciano",1369851516627136512,106
"edisinovcic",1013427313,316
"EdoardoCalla",486909051,15
"edwardmulraney",444567658,167
"EDWINJO34067244",992767515796291584,10
"ehgd_nft",1435924377196011520,41
"ehrad",20935847,43
"Eichenkundiger",1394316029749235712,182
"Eigenne",1539145376,71
"eikodev",1292189832492601344,3198
"ekichiiii",1372267424360321024,32
"ekimunal",87407332,81
"EktaMourya_",1296776542375178240,1703
"El_Crypto_Chapo",817120972092436480,24890
"elcolochechare",1084846170600599552,59
"electric5heep",21071824,1480
"electricfactry",943614639983562752,333
"element_strat",93720882,179
"Elena14239304",1397069714484989952,0
"elerium115",1353648919721422848,43
"eli415e",1369861494892982272,23
"Eliaskrypto",1354504074260045824,264
"eliots23",1067551196,222
"ElJoshNFT",927629248185229312,139
"ELL40893173",1096168470209802240,59
"ElSvastika",1361471611216486400,79
"emerick__mary",1004492872106807296,715
"emo_eth",1394727382955610112,296
"EmodVafa",1252337821,83
"EMostaque",407800233,5549
"empt_vx",1372684193423970304,1053
"EmrahDoganAyt",2716645754,37
"enaraxr",1266342863845154816,1217
"encapsuled_",1387136811110178816,1849
"EnchanterOrbus",1412531013096329216,278
"EnduranceTrader",1274027915403915264,1762
"enfielda",1395520608,27
"EngraciaWendyl",1401859186204372992,29
"ENiederlechner",2291641999,40
"EnigmaJerm",1428159665020411904,80
"enricoi4",1081626318255607808,44
"ensaymadaproj1",993130000172834816,8
"EnsiliB",3404393614,510
"enthron3d",1424480891879841792,49
"EntropyMagus",1096729758107398144,993
"EphraimCute",4748786900,97
"epietrowicz",258554629,155
"epizoicstoic",813941397346652160,381
"eric_rsno",4004131218,2166
"EricFriedman",48263,13327
"ErickDJackson",157678347,90
"ErikkkkkSong",2341966280,185
"erikvanhoek",578180149,110
"erithium",1379604907234365440,32
"erixink",176681606,831
"ErlkingArt",1363348115684814848,603
"Eroyole",272881360,477
"ErroristG",2389858428,50
"es0_drw",1003993742615822336,228
"esoitpuss",1413255462561239040,6
"EsotericSavage",458621197,6602
"espjoao",159220684,16
"EsqLida",1313455523816255488,643
"essenceofsonder",1318620055060492288,22
"EstebanPanzera",7698522,306
"ET3196Neet",1368500512350294016,21
"etaifuckyou",781340689858789376,18
"eth_osman",1223566931762057216,354
"ethamame",1407222557682458624,162
"ethanboltonn",3231677701,21
"ethemerals",1391185977700323328,591
"Ethereum_Dan",1271590382585950208,30
"ethereumdegen",109701202,13805
"EthermoreElf",1433696160879890432,12
"etherplay",763050679040638976,801
"ETHeyAndBeTChy",1396443943475179520,2075
"ETHMENOFFICIAL",1323206110141173760,4590
"EthNinjaneer",866394401219657728,382
"EthonomicsGuy",1382896386342068224,31
"EthPolyhedra",1425247958400897024,21
"EthTino",1366258826182352896,16
"EuroFinch",14704734,179
"EvanMaclin",356686574,128
"Evil_Blue_Boo",1313112737950642176,313
"evolvingeye",57982465,1829
"EvrenKiris",892788469,18
"ewan_linklater",991615464,87
"ExaltedFoks",1409251627790262272,450
"exmashina",2844593863,26
"ExoticEngramm",423894004,153
"ezecrypto",942472342223183872,35
"EZheng_Sunny",413866518,79
"F_Kaiser19",1190439633043066880,499
"f_kifli",219140234,132
"F0EZY",631369104,148
"f9b53e",484929680,57
"fabio4prez",137003336,51
"FableFae",1389718176422838272,151
"Faead15",1013826710939324416,41
"faeHBLD6ihesyZa",1396314253611655168,745
"fairlyoptimist",1072357260888698880,1074
"faketaxinft",266570048,41469
"Fakk2",42768315,10
"FallenCorpsez",713247315730042880,308
"fan_yfi",1323063711678881792,8759
"FantasyRstats",792007388358410240,871
"Fantazyjny2k",913825902953365504,71
"Farley_ftw",1042695362,129
"farm_dawg1",819243353527250944,31
"farmerdefi",1273062173552541696,1376
"fastidiousmike",929548537968201728,377
"fat_mac2",976209078883115008,29
"FatalxFoxx",1430943827464949760,31
"fatbellynile",2462927997,2584
"FatemeSong",1220122526002688000,323
"Fatsalad_",1034547007967227904,222
"Fattypower",850588247935770624,235
"Fawaz_Ahmed",38578174,1318
"FayanAlmu",1396775502325567488,40
"FcXb48EDSaPxKkY",1283183511210471424,46
"fecsaraiva",1258429798881406976,411
"FederalRosax",1370989790687006720,144
"fedtama",2347585507,358
"FeelThe_Same",2389856467,135
"Feephifomofud",1424993411736776704,108
"FeiStrife",1235131836596187136,949
"feliciadotnft",1426513277069103104,29
"FelipePicanco98",817037885232869376,15
"FeliramiArt",1379687917061308416,667
"FelixBengt",76306794,587
"felsworn",182192551,134
"Femore_",848181927433691136,66
"Ferdinand_hodl",1135530755298250752,217
"ffarsiany",227253932,78
"FiatPantomime",392527515,29
"FichaCapital",303934890,390
"filingfly3142",1356051143688941568,215
"FillinBruh",829561293421977600,201
"FiloAxieClub",1.404808581439e+18,1380
"FINCA_805",1355339485584650240,22
"findurnemo",3370449197,1532
"firetobe",1338262542485913600,168
"firstnameriley",1218616502569406464,804
"FirZts_S",274526988,131
"Fiskantes",189184866,57267
"Fitchinverse",1397257454149414912,18278
"fknfishyvishy",1706836699,86
"Flabb3r",1369035557121253376,53
"Flametale_",988084371499442176,19
"flamShrigma",903042549140545536,532
"flashrekt",1349009578156044288,4031
"flashst3p",230321520,801
"FlatRat86",1256129874768433152,128
"FlawlessBeats",375729378,193
"fleetingpixel",1430424562362032128,50
"flipflopnft",1423779870358708224,116
"flippen6485",1304467844764106752,784
"flipzide",14824642,997
"flooksta",754343395519303680,161
"FlorianGunnel",746788847976054784,20
"fluxonyou",1048046601799979008,34
"flyaturtle",6799372,144
"flying_nabi",2430159528,280
"Fomo_Arigato",991380835818405888,74
"fomosaurus",929827324563947520,60692
"Fomosynthesis",944025797941186560,46
"Fonzi_Scheme",1382374105069010944,422
"foodmasku",21402134,8210
"Fooglesnorps",1274319839734177792,0
"Forever_Tokin",1406989604423618560,1161
"ForexRecap",3044811100,3600
"forgottenrunes",1395820842337153024,12024
"Formaks_NT",3423851662,326
"ForNft",1365750796814487552,4649
"fosuue",897589037652819968,25
"FoulEth",1241884873528430592,94
"FoZo6kBSydcjUoq",1234500849285529600,213
"fraacase",1393779492032761856,98
"fractonaut",1390695144387665920,5
"franalso78",199456601,149
"Franco_MaraisCA",959359157748027392,58
"Frank_defitank",1305422732134199296,266
"franklloydwhite",2989121344,4273
"frankpfeift",2984014907,297
"FredCamercury",1294505177131565056,15345
"FreddiFishy",1425339868809285632,67
"freddycoen",1092451099850821632,777
"freequency33",714573656345735168,59
"freezer_boi",1065341073793404928,1162
"freya58358091",1388378295478128640,89
"freyaraya",80438350,223
"FriasRick",556178151,34
"friesframe",2883006291,10295
"frombroke2bags",1278090949537792000,27239
"frontalpha_eth",555623697,1693
"frownpolice",1370946521361903616,1423
"fudpapi",1426254349257396224,22
"Fuganzy777",1426646283809431552,18
"fuisdo",910734126,7
"fully_robotic",865239880439410688,149
"FunnyDegenape",2279336713,160
"FutureCrypto14",1425234672443822080,599
"FutureHodler",1375997348858327040,81
"FutureSumer9000",1334301202755051520,483
"FuujinAXS",1209496621588897792,9797
"FV1013",1363770340485267456,47
"FvSvY",231150556,829
"fylyx12",1248820175253565440,187
"g_aidean",931303661573169152,35
"G_B4kh",1604248711,345
"G_CryptoSegway",866913066146988032,61
"G0rilla117",1261924194335547392,13
"g2b3_",983775806101975040,187
"g35334708",1409977961994936320,0
"gabagooldoteth",1259319706189803520,7763
"GaboMiron",1247843800724037632,279
"gabrielemoc_",239192473,385
"GabrielGFoo",206004862,706
"gabusch",2309701,61317
"gainormather",1380802885127049216,14
"Galactic_Farmer",950453600953733120,212
"GALDYTRON",300024331,1668
"gallegoeh",357511268,41
"Gambler_Mabuse",1369758568753340416,31
"gamefidao",1422429791655923712,375
"GameGearLab1",1413794773375152128,993
"GameTheChain",1394789045499305984,148
"Gandouff",2830790368,7
"GanHiongYong",2360533766,70
